  index	           x	       x_err	           y	       y_err	        dist	    dist_err
   8514	-558.16237951	  2.02789638	268.73501435	  3.44414966	619.49195259	  3.07327727
   8515	-556.35735240	  4.05098874	267.54295294	  1.29070795	617.34574632	  3.87829545
   8516	-548.50789234	  1.42996839	272.30672884	  2.21092473	612.38652027	  1.24310907
   8517	-547.44471805	  3.43850232	266.85570566	  2.43055244	609.03153404	  2.45120203
   8518	-551.40888739	  3.19543852	265.85041268	  1.42746714	612.15354589	  2.91337488
   8519	-553.11203002	  1.43852055	264.48436235	  1.88445066	613.09693221	  1.63336790
   8520	-552.94594927	  1.12229508	268.93084838	  3.02591097	614.88324714	  1.42551728
   8521	-554.02598725	  3.91973262	269.21822417	  1.38949129	615.97855203	  3.31137503
   8522	-564.92071874	  2.04602618	269.34155366	  1.86621804	625.84530345	  2.36983811
   8523	-572.63749957	  3.16778958	274.40975377	  2.11368779	634.99320085	  3.54349075
   8524	-578.38861914	  1.84179521	276.34066960	  2.23806700	641.01587067	  2.14828569
   8525	-578.77667071	  1.37569344	284.32976736	  4.94223287	644.86240516	  2.15586935
   8526	-572.93266501	  3.39463933	298.63551295	  2.40241340	646.09991501	  2.68388208
   8527	-572.73455237	  4.13026077	302.15611599	  2.53023219	647.55365664	  4.57261530
   8528	-577.60392259	  1.76905240	307.17515686	  3.81540259	654.21284986	  2.47028283
   8529	-572.48561641	  1.75513041	305.68331888	  2.83254903	648.98983649	  2.31698015
   8530	-566.32650508	  3.42012168	301.18482314	  5.65980738	641.44994269	  4.86926394
   8531	-563.76011228	  2.81112214	302.22223101	  2.40123035	639.66564609	  2.29579007
   8532	-565.91752948	  2.11627452	299.82461277	  1.06814678	640.43676813	  1.95299383
   8533	-561.20380613	  1.78882201	304.74230419	  2.85413810	638.61272058	  1.65017621
   8534	-561.78972465	  4.83978953	310.05290785	  1.18481782	641.67733371	  3.94045046
   8535	-561.27434627	  2.73938461	313.65333958	  1.93276660	642.97245185	  2.23051399
   8536	-566.25376089	  4.27587027	314.15427435	  3.27161073	647.57403926	  3.61662789
   8537	-568.67084564	  4.57719106	322.27577195	  4.78056287	653.64595621	  6.24277678
   8538	-575.05376545	  1.68135958	334.77351170	  2.68586606	665.40723113	  1.84252495
   8539	-572.98364049	  3.09595376	329.82539883	  3.14304963	661.13546022	  3.79643396
   8540	-573.84683344	  2.92582977	327.17757014	  1.80803585	660.56532510	  3.26058324
   8541	-578.80490412	  1.84158915	334.23902279	  4.91846436	668.39615390	  2.23731700
   8542	-574.83155459	  2.26587321	348.31091675	  1.65220199	672.12689039	  2.26231100
   8543	-567.97804429	  3.61783457	343.68563165	  1.77830946	663.86891727	  3.63097628
   8544	-564.88511141	  2.29482194	342.90563841	  1.95773276	660.82254996	  1.45682122
   8545	-571.12112854	  4.21727146	348.40442032	  2.67971170	669.01216160	  3.56053857
   8546	-569.31212604	  2.30794723	347.10432569	  1.72188239	666.78305039	  2.52289004
   8547	-563.63695646	  1.71394073	346.37376425	  1.85142932	661.56223372	  1.78312859
   8548	-561.66471249	  3.58146982	347.14012494	  4.09953404	660.29898651	  2.89777702
   8549	-561.01066683	  4.06386739	351.05127151	  2.00964298	661.79926441	  3.50011906
   8550	-566.00085235	  2.92126775	352.89211107	  2.93749438	667.00732410	  2.86342518
   8551	-568.89303399	  1.61407252	364.15787902	  3.81403852	675.47085841	  2.55274963
   8552	-565.05053525	  1.50091572	369.74692840	  3.18386494	675.27825400	  2.56278668
   8553	-559.30503898	  5.85595432	366.52481172	  3.14889249	668.70422595	  6.43662642
   8554	-547.08428593	  2.47738600	357.35540564	  2.52822105	653.46062324	  2.41765976
   8555	-551.45812870	  3.87745779	341.65008257	  4.09350777	648.73645900	  1.90915670
   8556	-558.27068630	  2.04162545	337.16868880	  2.15459361	652.19087395	  2.18136016
   8557	-555.49450692	  3.39600002	338.48943445	  2.06124607	650.50362460	  3.17180979
   8558	-570.60586734	  3.76663749	333.76027428	  1.25652392	661.05468518	  3.07345695
   8559	-576.24187472	  1.84040937	332.05749351	  1.78128440	665.07095529	  2.01536301
   8560	-581.83994873	  3.80096794	325.87807851	  2.96715248	666.89751579	  2.28095844
   8561	-590.57470122	  2.16228897	325.16526169	  1.51512267	674.17625216	  2.06814928
   8562	-585.74686923	  2.86487978	323.60818735	  1.13731602	669.19631012	  2.73006895
   8563	-591.49765120	  3.16176645	316.77485588	  3.38582191	670.99469722	  1.83236238
   8564	-597.80930067	  2.34343800	313.46628991	  2.53849630	675.01575573	  1.65531132
   8565	-596.54345775	  2.87102910	316.04770728	  2.33273035	675.09826935	  2.50228309
   8566	-588.32485020	  2.51196056	315.24340805	  1.49459580	667.46473665	  1.97605246
   8567	-591.64883540	  2.47643221	309.62035234	  3.36239377	667.77445576	  2.79672254
   8568	-588.59846564	  1.70638749	303.17675137	  2.05715888	662.09511526	  1.22406691
   8569	-598.66654035	  3.53940163	301.45393624	  2.04075017	670.28599484	  3.07885787
   8570	-591.31656119	  2.79128107	308.97721667	  1.64971127	667.17650153	  2.86784949
   8571	-591.79511145	  1.27593963	316.06474118	  3.40762562	670.91497069	  2.17177236
   8572	-586.13432789	  1.71016359	324.09651520	  1.52304291	669.77224547	  1.54434807
   8573	-592.43161657	  2.29746648	322.93384639	  1.73099968	674.73320213	  2.20682988
   8574	-593.49052737	  2.36628398	317.03913457	  1.73448914	672.86649394	  2.02682276
   8575	-594.88855169	  2.31298825	315.70891546	  3.11657334	673.48093555	  1.73223426
   8576	-596.54654054	  5.36990389	317.58314923	  3.60174963	675.83841617	  3.32797365
   8577	-600.26456868	  6.38949535	314.21940261	  6.08435462	677.58383606	  3.06194708
   8578	-584.27380787	  3.14029345	326.26627220	  2.46973693	669.20297118	  2.98451683
   8579	-584.23770788	  1.45765643	317.94855142	  1.34335157	665.15159657	  1.50452339
   8580	-590.10501961	  4.38702856	319.39673385	  2.94218733	671.00039681	  4.95759268
   8581	-601.14087609	  3.67723185	321.24446662	  1.52157423	681.59817259	  2.85106674
   8582	-609.73502954	  2.23056306	322.99464172	  3.91392032	690.01185631	  2.50542684
   8583	-605.55082167	  1.70066332	332.95699279	  2.81852104	691.05602641	  2.13573014
   8584	-609.55883254	  4.34115357	337.92616808	  3.26212127	696.96583521	  4.91701064
   8585	-623.18771323	  2.66413142	341.14881413	  1.13991078	710.45525985	  2.67582626
   8586	-620.81356752	  3.10701618	341.05966587	  2.06583092	708.33147442	  3.40952470
   8587	-619.08565130	  2.01541886	341.41017646	  5.26723634	706.99998624	  3.28289321
   8588	-615.32761743	  1.66083257	353.58639290	  2.71197079	709.68937643	  1.58624037
   8589	-616.70475096	  1.57159976	344.24737386	  1.55733873	706.28156547	  1.49992173
   8590	-617.74806876	  2.51634587	350.21200028	  1.61331845	710.11490741	  2.62195794
   8591	-617.17051730	  1.32640260	354.63270359	  2.26229563	711.80547529	  1.90907174
   8592	-625.85968738	  3.10477767	352.37815518	  2.06620661	718.24476698	  3.01265624
   8593	-638.13218441	  2.51427153	348.15265080	  1.63807232	726.92923807	  2.41675667
   8594	-652.82790316	  6.32221693	347.02415142	  2.53538694	739.34610604	  4.87513241
   8595	-659.46126784	  2.72213077	338.75788839	  2.64979190	741.38706993	  2.39053470
   8596	-670.56011140	  5.65048323	334.23169650	  2.03914738	749.24942575	  4.80354489
   8597	-676.89779816	  3.50418961	328.82169594	  1.67239940	752.54184869	  3.19047159
   8598	-665.51463917	  2.45066414	330.70993630	  2.95213616	743.15883327	  2.90969224
   8599	-674.87228561	  3.17548074	327.17242937	  2.51445130	750.00409008	  2.16135028
   8600	-671.65687186	  4.72321194	325.91286799	  1.93320363	746.56173276	  3.71163363
   8601	-655.98996622	  2.47362785	328.70489548	  3.07046716	733.74105852	  3.05773389
   8602	-651.37926889	  3.05965914	325.56043055	  1.90577876	728.21180558	  2.25955997
   8603	-653.47385513	  1.51322233	320.34613701	  4.28781436	727.78286317	  1.58307105
   8604	-652.01589383	  1.33117762	310.22773702	  2.05252859	722.05842267	  1.89572381
   8605	-652.76470794	  2.07228162	302.41430471	  3.69767966	719.42360090	  1.95583068
   8606	-656.05813045	  1.20348059	301.87534780	  2.59711376	722.18287771	  1.03953894
   8607	-652.23817723	  1.86156198	300.05451302	  2.62293832	717.95194120	  1.64498102
   8608	-657.11721961	  2.61749685	309.98922305	  1.87366544	726.56690859	  2.69220617
   8609	-671.51211517	  3.06949780	309.60006999	  2.54027833	739.44904634	  3.42152787
   8610	-681.61695993	  2.00938949	312.64321363	  1.54010694	749.89964924	  2.09398027
   8611	-677.83999308	  1.50848996	309.65742020	  1.78873068	745.22284286	  1.77867203
   8612	-677.81231382	  1.74598972	307.21269560	  1.42444794	744.18572672	  1.36190517
   8613	-680.23778353	  2.23731303	300.55487055	  1.48933160	743.67961769	  2.12656018
   8614	-679.17950442	  1.84018526	301.63666193	  1.51990077	743.14953467	  1.98507934
   8615	-680.71600461	  1.99937887	307.62116140	  2.68323200	747.00016023	  2.64872517
   8616	-681.82096311	  2.70513840	307.30229415	  1.87683253	747.87542346	  2.77794484
   8617	-678.61718220	  2.71963974	313.00215070	  2.12774257	747.32703802	  2.41832421
   8618	-677.08175656	  2.13798662	315.73402465	  1.55382349	747.08085035	  2.20630801
   8619	-678.17632569	  3.73622742	312.13238156	  1.74640920	746.56173491	  3.51250047
   8620	-691.43803866	  2.31841546	308.61246358	  3.85424854	757.19043926	  3.32910787
   8621	-696.81499878	  2.73090961	313.49323615	  1.87753866	764.08915530	  2.81023393
   8622	-701.18379420	  4.30272513	303.28046795	  2.50397422	763.97044886	  3.41936992
   8623	-707.43400192	  2.72203831	302.00940142	  1.58784610	769.20474091	  2.55791356
   8624	-713.02658705	  3.51730577	304.59096642	  2.25080731	775.36613279	  2.71447368
   8625	-721.52125017	  1.81399042	302.54032708	  2.65282400	782.38732866	  1.98996460
   8626	-722.04109036	  3.35276665	303.10030027	  3.17976040	783.08389759	  3.75359191
   8627	-729.33672700	  3.21447479	317.04946790	  4.12805564	795.28178395	  2.58539210
   8628	-725.78470128	  1.38284544	313.03860869	  3.54077059	790.42252591	  1.81190553
   8629	-733.70141880	  4.06453240	310.49842909	  3.48795563	796.71093485	  2.72377650
   8630	-734.87053375	  1.81237738	301.61278358	  1.27534202	794.35956408	  1.66336080
   8631	-739.78477665	  1.89160593	295.16474298	  3.23419837	796.50245009	  1.27533229
   8632	-736.71412663	  2.23933341	287.62240231	  1.80972974	790.87133319	  2.27481048
   8633	-726.61383276	  4.13541186	290.36711941	  2.83044150	782.49286796	  3.27881251
   8634	-720.95186943	  1.31095708	298.82002952	  2.68160072	780.43109994	  1.10268248
   8635	-723.36087565	  2.57432929	290.95794870	  3.37934901	779.68881951	  3.29791417
   8636	-712.53193959	  5.16606935	296.03006739	  2.76136594	771.58252582	  5.50318090
   8637	-708.96733562	  2.82537735	297.46331017	  4.69696604	768.85125233	  4.11095160
   8638	-707.51476113	  2.41287958	310.47749698	  5.26316169	772.65987036	  1.91336009
   8639	-702.76286340	  3.23783889	320.91877855	  2.44970727	772.57317259	  3.41793273
   8640	-709.79674484	  2.80811686	325.42297294	  1.32056888	780.84144343	  2.79283853
   8641	-711.68105030	  2.67908863	328.16439830	  2.85821773	783.70062300	  3.23575204
   8642	-705.54750584	  2.03916217	327.08587455	  1.80381219	777.67958407	  2.08057085
   8643	-714.29130177	  2.60505613	321.44455072	  1.52376312	783.28890511	  2.50245493
   8644	-720.34359645	  2.43150760	319.32978987	  2.95538206	787.95799006	  1.80666720
   8645	-721.53142827	  2.92352552	321.35595916	  1.56812395	789.86203174	  2.49625670
   8646	-713.21656701	  1.33545740	313.58948006	  3.95260482	779.11978084	  2.45093939
   8647	-714.84822040	  2.80569029	303.60933669	  3.43509208	776.65413394	  3.82564025
   8648	-721.77244545	  5.98199726	305.85134521	  1.82129891	783.90874986	  5.16543249
   8649	-732.53192044	  1.83560942	309.80894097	  1.38147841	795.35271636	  1.98214030
   8650	-725.50569922	  2.22388897	308.89906821	  4.68456141	788.54404597	  1.52718543
   8651	-717.79935461	  1.25740200	314.14981242	  4.51905973	783.54454450	  2.44291975
   8652	-712.74025774	  1.76553196	305.24228973	  3.45191165	775.35845061	  2.41584504
   8653	-710.15196099	  2.71367936	298.60903026	  1.99933143	770.38138306	  2.65455565
   8654	-718.28153446	  3.06695083	305.14991992	  1.52538994	780.41498603	  3.00316003
   8655	-724.19016696	  2.44653760	299.10607611	  3.44616336	783.53683185	  1.93323695
   8656	-732.29316716	  3.03822911	294.69058210	  2.38244018	789.36811238	  2.95158668
   8657	-738.56295702	  1.59571601	286.90530649	  3.81074921	792.34114710	  1.57197320
   8658	-736.39450312	  2.50560606	282.09280145	  2.18802231	788.57908649	  2.70235216
   8659	-734.58116476	  3.07494158	271.53020192	  2.87840560	783.16401479	  3.16300477
   8660	-725.66656638	  3.60673237	267.19135080	  3.71765618	773.30256732	  3.62661984
   8661	-724.22221624	  2.24186236	256.83229449	  2.94858185	768.42109580	  1.83999941
   8662	-730.23127536	  2.24092945	258.19028946	  2.20929052	774.53446318	  2.49182095
   8663	-728.32567484	  1.04928031	250.74987948	  3.26225314	770.28713960	  1.80458820
   8664	-722.89056432	  1.70713501	251.03871740	  3.37178489	765.24630428	  1.89278890
   8665	-720.31756165	  1.32469242	254.61793696	  1.69841656	763.99634508	  1.38115114
   8666	-723.64577795	  2.88499141	249.28440979	  2.14902642	765.38442345	  2.35684922
   8667	-728.01342879	  4.36845666	253.99343346	  3.05567038	771.05162775	  4.90149184
   8668	-729.08000601	  1.90406150	255.04525106	  2.25640155	772.40585628	  1.90925107
   8669	-733.50933227	  4.41169865	247.30295687	  2.49472212	774.08161826	  4.24593846
   8670	-737.87024045	  1.90446888	238.52053192	  5.53572226	775.48096610	  2.84223812
   8671	-734.61602628	  2.87882628	229.28196345	  2.26278385	769.57004717	  2.50502572
   8672	-734.68088769	  4.29072790	228.40129932	  1.29826381	769.36700674	  4.20298153
   8673	-723.48495851	  4.81825653	227.37413970	  2.09802493	758.37688145	  4.64839427
   8674	-710.58304673	  2.38363203	231.72146361	  3.84096587	747.42267351	  1.69848244
   8675	-707.96156182	  1.65462648	222.38965388	  6.97335663	742.10108991	  2.01718184
   8676	-703.53612960	  2.53181219	217.14136047	  4.03741242	736.29173407	  3.26330883
   8677	-701.41237458	  2.49554498	213.38830363	  2.82954737	733.15954149	  2.28213533
   8678	-701.00226498	  3.27842231	204.00744172	  1.64885650	730.08551169	  3.43863276
   8679	-692.63039199	  3.00416388	197.82036147	  2.28086852	720.32809499	  3.37909084
   8680	-701.46193443	  1.53885813	201.78555874	  1.43699398	729.90996959	  1.45825316
   8681	-712.12263457	  3.17420793	200.76988059	  1.73841934	739.88609507	  2.97584366
   8682	-714.00606483	  1.61922681	206.41705710	  2.93259006	743.25106646	  1.31766895
   8683	-707.74737061	  3.70692240	208.96492054	  1.86255103	737.95444223	  3.62355978
   8684	-708.11122551	  4.21763618	202.60046271	  3.73024968	736.52960559	  4.92934932
   8685	-705.86497301	  2.97500976	196.21637971	  3.69198734	732.64163885	  2.22221957
   8686	-715.73913129	  1.37054270	190.89497592	  2.61444992	740.76266694	  1.66760213
   8687	-718.59043172	  2.37128280	186.44829530	  1.20894167	742.38585650	  2.34520414
   8688	-714.89814569	  5.04871738	187.75190877	  1.61004905	739.14253878	  5.15044933
   8689	-711.99417764	  3.27711830	189.16583176	  1.26883963	736.69634925	  3.20302353
   8690	-715.47012428	  1.20759328	188.89980079	  2.03745794	739.98969507	  1.22236861
   8691	-720.09233074	  2.74001001	190.85056386	  1.97982644	744.95579926	  3.03101063
   8692	-727.42820704	  1.74041860	192.70575576	  1.00763969	752.52145672	  1.67519489
   8693	-730.71167352	  2.59223813	193.77866963	  1.79296901	755.97083497	  2.78455358
   8694	-731.56343141	  3.28497448	198.60216374	  1.59207239	758.04389538	  3.26374555
   8695	-732.25494483	  2.04027325	199.01165830	  1.35558284	758.81775806	  2.13418609
   8696	-728.97668867	  2.56201157	201.59652362	  2.94756956	756.34263703	  3.03947933
   8697	-721.49397770	  1.94036595	192.26047894	  5.27021706	746.68884321	  2.22783730
   8698	-723.58650619	  1.13357967	179.41546650	  1.68288918	745.50003301	  1.07678372
   8699	-733.45272974	  2.25821810	170.06279375	  5.77557966	752.93432264	  1.61964252
   8700	-732.52080867	  1.73851525	166.18177077	  2.50662291	751.13790770	  2.06525725
   8701	-732.00304510	  2.03455665	171.09443978	  1.94339912	751.73531956	  1.92117126
   8702	-729.73862493	  2.32636896	170.32264714	  3.10189459	749.35655092	  2.83869352
   8703	-725.77501032	  3.44113632	166.36693263	  1.36535030	744.60065236	  3.30090579
   8704	-721.50633583	  2.49210572	162.10037110	  2.82747423	739.49666951	  2.60843453
   8705	-720.96634664	  2.31230114	160.04916688	  2.00111649	738.52138454	  1.92992024
   8706	-716.50282541	  2.49634775	164.99822110	  3.88146822	735.26503762	  2.70809763
   8707	-711.58145159	  3.54732526	183.31783285	  3.90302990	734.82881903	  2.83089643
   8708	-709.83610760	  2.79065004	177.15385187	  3.79664031	731.61991028	  2.30129743
   8709	-705.14787593	  4.21307108	172.67018917	  1.94967340	725.98209021	  4.48074102
   8710	-702.24912243	  2.48430116	169.23324132	  1.78374162	722.35483660	  2.56192211
   8711	-713.40571113	  2.52992266	173.04808816	  1.27788569	734.09516697	  2.38092917
   8712	-713.88901360	  2.70482909	172.25363097	  1.59482507	734.37834970	  2.67136193
   8713	-713.82538333	  1.68915594	162.49101440	  3.70918504	732.09562632	  1.61643718
   8714	-714.72154809	  1.43054813	151.91546674	  2.01776803	730.69041816	  1.68256043
